verb_key	role	arg_key
42008039014	A0	42008038005
42008039019	A0	42008038005
42008039019	A1	42008039021
42008039021	A1	42008039020
42008039021	A2	42008039022
42008039021	A0	42008039024
42008040004	A0	42008040006
42008040007	A1	42008040008
42008040007	A0	42008040010
42008040014	A0	42008040013
42008040014	A1	42008040015
42008041003	A0	42008041004
42008041015	A0	42008041004
42008041020	A0	42008041004
42008041020	A1	42008041022
42008041022	A0	42008041021
42008042011	A0	42008042010
42008042015	A0	42008042016
42008042019	A0	42008042018
42008042019	A1	42008042020
42008043012	A0	42008043010
42008043012	A1	42008043015
42008043015	A1	42008043002
42008044001	A0	42008043002
42008044003	A0	42008043002
42008044003	A1	42008044005
42008044011	A0	42008044013
42008045002	A0	42008045004
42008045007	A0	00000000000
42008045007	A1	42008045008
42008045009	A0	42008045011
42008045012	A0	42008045014
42008045018	A0	42008045017
42008045018	A1	42008045019
42008045021	A0	42008045017
42008046004	A0	42008046003
42008046005	A1	42008046006
42008046005	A0	42008046007
42008046010	A0	42008046008
42008046010	A1	42008046012
42008046012	A0	42008046011
42008047001	A0	42008047004
42008047007	A0	42008047004
42008047008	A0	42008047004
42008047009	A0	42008047004
42008047011	A0	42008047004
42008047016	A0	42008047004
42008047016	A1	42008047017
42008047018	A0	42008047004
42008047018	A1	42008047016
42008047025	A1	42008047004
42008048003	A0	42008048001
42008048003	A2	42008048004
42008048009	A0	42008048007
42008048009	A1	42008048010
42008048011	A0	42008048005
42008049003	A0	42008049002
42008049004	A0	42008049005
42008049009	A0	42008049005
42008049011	A0	42008049013
42008049016	A0	42008049008
42008049016	A1	42008049018
42008050004	A0	42008050003
42008050005	A0	42008050003
42008050005	A2	42008050006
42008050008	A0	42008049008
42008050010	A0	42008049008
42008050012	A1	42008049013
42008051001	A0	42008050003
42008051007	A0	42008050003
42008051007	A1	42008051008
42008051008	A0	42008051009
42008052001	A0	42008052003
42008052001	A1	42008052006
42008052005	A0	42008052003
42008052005	A1	42008052006
42008052009	A0	42008052007
42008052011	A0	42008052003
42008052013	A0	42008051023
42008052015	A0	42008051023
42008053002	A0	42008052003
42008053002	A1	42008053003
42008053004	A0	42008052003
42008053006	A0	42008051023
42008054003	A0	42008050003
42008054003	A1	42008054005
42008054007	A0	42008054001
42008054008	A0	42008050003
42008054011	A0	42008054010
42008055002	A0	42008055004
42008055007	A0	42008051023
42008055010	A0	42008050003
42008055010	A1	42008055012
42008055012	A2	42008055011
42008055012	A1	42008055013
42008055013	A0	00000000000
42008056002	A0	42008056004
42008056008	A0	42008056006
42008056008	A2	42008056009
42008056008	A1	42008056011
42008056011	A0	42008051014
42008056011	A0	42008051016
42008056011	A0	42008051018
42008056011	A0	42008056004
42008056011	A0	42008051023
42008056011	A2	42008056010
42008056011	A1	42008056013
42008056013	A0	00000000000
42009001001	A0	42008050003
42009001001	A1	42009001004
42009001005	A0	42008050003
42009001005	A2	42009001006
42009001005	A1	42009001007
42009001005	A1	42009001009
42009001016	A0	42009001004
42009001016	A1	42009001015
42009002002	A0	42008050003
42009002002	A1	42009002003
42009002004	A0	42009001004
42009002004	A1	42009002006
42009002010	A0	42009001004
42009003002	A0	42008050003
42009003006	A0	42009001004
42009003006	A1	42009003005
42009003022	A0	42009001004
42009003022	A1	42009003021
42009004006	A0	42009001004
42009004008	A0	42009001004
42009004011	A0	42009001004
42009005005	A0	42009005002
42009005005	A1	42009005006
42009005007	A0	42009001004
42009005018	A0	42009001004
42009005018	A1	42009005013
42009006001	A0	42009001004
42009006003	A0	42009001004
42009006007	A0	42009001004
42009006009	A0	42009001004
42009007001	A0	42009007003
42009007001	A1	42009007007
42009007007	A0	00000000000
42009007010	A0	42009007003
42009007013	A1	42009007018
42009007018	A1	42009007017
42009008006	A0	42009008005
42009008014	A0	42009008010
42009009001	A0	42009009003
42009009006	A1	42009009004
42009009006	A0	42009009005
42009009013	A0	42009009003
42009009013	A1	42009009014
42009009016	A0	42009009003
42009009016	A1	42009009017
42009009017	A0	42009009003
42009009017	A1	42009009018
42009010002	A0	42009010004
42009010005	A0	42009010004
42009010005	A2	42009010006
42009010005	A1	42009010008
42009010008	A0	42009010004
42009010008	A1	42009010007
42009010010	A0	42008050003
42009010010	A1	42009010011
42009010012	A0	42008050003
42009011004	A0	42009011003
42009011005	A0	42009011003
42009011005	A1	42009011006
42009011008	A0	42008050003
42009011008	A1	42009011009
42009011010	A0	42008050003
42009011010	A2	42009011011
42009011020	A0	00000000000
42009011020	A1	42009011019
42009011022	A0	42008050003
42009011022	A1	42009011020
42009012004	A0	42009012003
42009012004	A1	42009012005
42009012005	A0	42009012003
42009012006	A0	42009012009
42009012010	A0	42009012009
42009012010	A2	42009012011
42009012012	A0	42008050003
42009012012	A1	42009012014
42009012016	A1	42009012014
42009012023	A0	42009012014
42009012025	A0	42009012014
42009012025	A1	42009012026
42009013001	A0	42008050003
42009013005	A2	42009013006
42009013005	A0	42009013008
42009013005	A1	42009013007
42009013007	A0	42009012014
42009013011	A0	42009013009
42009013024	A1	42009012009
42009013026	A0	42009013025
42009013026	A1	42009013032
42009014006	A0	42008050003
42009014012	A0	42009014010
42009014012	A1	42009014013
42009015002	A0	42009014010
42009015005	A0	42009014010
42009015005	A1	42009015006
42009016001	A0	42008050003
42009016001	A1	42009016005
42009016001	A1	42009016009
42009016010	A0	42008050003
42009016014	A0	42008050003
42009016014	A1	42009016015
42009016017	A0	42008050003
42009016017	A1	42009016015
42009016019	A0	42008050003
42009016019	A2	42009016021
42009016019	A1	42009016015
42009016022	A0	42009016021
42009016022	A1	42009016015
42009016022	A2	42009016024
42009017002	A0	42009017005
42009017004	A1	42009017005
42009017007	A1	42009017009
42009017009	A0	42009017012
42009018002	A0	00000000000
42009018007	A0	42009018006
42009018010	A0	42009018013
42009018015	A0	42008050003
42009018015	A1	42009018016
42009018017	A0	42008050003
42009018022	A1	42009018018
42009018022	A0	42009018021
42009019003	A1	42009018013
42009019004	A0	42009019001
42009019018	A0	42009019014
42009020001	A0	42008050003
42009020001	A2	42009020003
42009020008	A0	42009020004
42009020008	A1	42009020006
42009020012	A1	42009020010
42009020013	A0	42009020010
42009021003	A0	42008050003
42009021003	A1	42009021004
42009021005	A0	42009021001
42009021005	A1	42009021007
42009021007	A0	42009018013
42009021007	A2	42009021006
42009021007	A1	42009021008
42009022001	A0	42008050003
42009022003	A0	42009022009
42009022003	A0	42009022011
42009022003	A0	42009022020
42009022003	A0	42009022025
42009022009	A0	42009022005
42009022009	A1	42009022008
42009022011	A1	42009022005
42009022020	A1	42009022005
42009022025	A1	42009022005
42009023001	A0	42008050003
42009023007	A0	42009023006
42009023007	A1	42009023010
42009023010	A0	42009023006
42009023011	A0	42009023006
42009023011	A1	42009023012
42009023014	A0	42009023006
42009023014	A1	42009023016
42009023021	A0	42009023006
42009023021	A1	42009023022
42009024004	A0	42009024001
42009024004	A1	42009024008
42009024008	A0	42009024001
42009024008	A1	42009024006
42009024009	A0	42009024004
42009024009	A1	42009024010
42009024014	A0	42009024011
42009024014	A1	42009024016
42009024021	A0	42009024020
42009024021	A1	42009024022
42009025003	A1	42009025001
42009025003	A1	42009025004
42009025005	A0	42009025004
42009025005	A1	42009025007
42009025011	A0	42009025004
42009025011	A1	42009025009
42009025013	A1	42009025004
42009025013	A1	42009025009
42009026004	A1	42009026001
42009026004	A1	42009026005
42009026004	A1	42009026009
42009026015	A1	42009026010
42009026015	A1	42009026012
42009026017	A0	42009026012
42009027001	A0	42008050003
42009027001	A2	42009027003
42009027005	A0	42009027006
42009027009	A0	00000000000
42009027013	A0	42009027010
42009027013	A1	42009027014
42009027017	A0	42009027006
42009027017	A1	42009027019
42009028001	A0	00000000000
42009028011	A0	42008050003
42009028011	A1	42009028012
42009028011	A1	42009028014
42009028011	A1	42009028016
42009028017	A0	42008050003
42009028021	A0	42008050003
42009029002	A0	00000000000
42009029005	A0	42009029006
42009029018	A0	42009029015
42009030005	A0	42009030003
42009031002	A1	42009030003
42009031005	A0	42009031001
42009031005	A1	42009031007
42009031010	A0	42008050003
42009031010	A1	42009031011
42009031011	A0	42008050003
42009031011	A1	42009031009
42009032009	A1	42009032003
42009032009	A1	42009032005
42009032011	A0	42009032003
42009032011	A0	42009032005
42009032013	A0	42009032003
42009032013	A0	42009032005
42009032013	A1	42009032015
42009032013	A1	42009032020
42009032022	A0	42009032020
42009033002	A0	00000000000
42009033005	A1	42009033006
42009033009	A0	42009033011
42009033009	A1	42009033016
42009033009	A1	42009033022
42009033022	A0	42009033011
42009033022	A0	42009032005
42009033022	A1	42009033023
42009033034	A0	42009033011
42009033034	A1	42009033036
42009033036	A0	42009033011
42009033036	A1	42009033035
42009034004	A1	42009034001
42009034004	A0	42009034003
42009034005	A0	42009034006
42009034008	A0	42009034006
42009034008	A1	42009034009
42009034010	A1	42009033011
42009034010	A1	42009032005
42009034014	A0	42009034015
42009035003	A0	42009035002
42009035007	A0	42009035002
42009035014	A1	42009035011
42009035016	A0	42009033011
42009035016	A0	42009032005
42009035016	A1	42009035015
42009036004	A0	42009036006
42009036007	A1	42009036008
42009036012	A0	42009036011
42009036015	A0	42009033011
42009036015	A0	42009032005
42009036015	A2	42009036014
42009036015	A1	42009036020
42009036022	A0	42009033011
42009036022	A0	42009032005
42009036022	A1	42009036021
42009037001	A0	00000000000
42009037006	A0	42009037007
42009037011	A1	42009037012
42009037011	A0	42009037013
42009038007	A0	42009038003
42009038008	A0	42009038003
42009038010	A0	42009038003
42009038010	A2	42009038011
42009038010	A1	42009038012
42009038012	A0	42009038009
42009039004	A0	42009039003
42009039004	A1	42009039005
42009039008	A0	42009039003
42009039010	A0	42009039003
42009039010	A1	42009039011
42009039016	A0	42009039003
42009039019	A0	42009039003
42009039019	A1	42009039020
42009040002	A1	42009038003
42009040002	A1	42009040004
42009040007	A0	42009040004
42009040007	A1	42009040008
42009040011	A1	42009040004
42009041001	A1	42009041004
42009041005	A0	42009041004
42009041010	A1	42009041007
42009041017	A0	42009041004
42009041017	A1	42009041018
42009041019	A0	42009038003
42009041019	A1	42009041022
42009042003	A0	42009042004
42009042005	A1	42009042006
42009042005	A0	42009042008
42009042010	A0	42009042008
42009042011	A0	42009042014
42009042011	A1	42009042016
42009042020	A0	42009042014
42009042020	A1	42009042022
42009042024	A0	42009042014
42009042024	A1	42009042025
42009042024	A2	42009042027
42009043001	A1	42009043003
42009043011	A0	42009043009
42009043015	A0	42009042014
42009043015	A1	42009043014
42009043016	A0	42009042014
42009044001	A0	42009044002
42009044001	A1	42009044008
42009044015	A0	42009044012
42009044015	A1	42009044016
42009044016	A1	42009044012
42009045003	A0	42009045001
42009045003	A1	42009045005
42009045009	A1	42009045005
42009045014	A0	42009043019
42009045014	A1	42009045015
42009045017	A0	42009043019
42009045017	A1	42009045018
42009045018	A0	42009043019
42009045018	A1	42009045019
42009046001	A0	42009046003
42009047004	A0	42009047003
42009047004	A1	42009047006
42009047010	A0	42009047003
42009047010	A1	42009047011
42009047012	A0	42009047003
42009047012	A1	42009047013
42009048002	A0	42009047003
42009048002	A2	42009048003
42009048006	A0	42009048004
42009048006	A1	42009048009
42009048015	A0	42009048006
42009048015	A1	42009048014
42009048020	A0	42009048017
42009048020	A1	42009048019
42009048021	A0	42009048020
42009048021	A1	42009048023
42009048023	A0	42009043008
42009048023	A1	42009048024
42009048031	A0	00000000000
42009049001	A1	42009049004
42009049005	A0	42009049004
42009049007	A0	42009043019
42009049007	A1	42009049013
42009049013	A0	42009049007
42009049013	A1	42009049014
42009049016	A0	42009043019
42009049016	A1	42009049017
42009049020	A0	42009049008
42009050001	A0	42009050005
42009050007	A0	42009043019
42009051001	A0	00000000000
42009051005	A0	42009051007
42009051015	A0	42009051012
42009051015	A1	42009051014
42009051017	A0	42009050005
42009052002	A0	42009050005
42009052002	A1	42009052003
42009052008	A1	42009052003
42009052009	A0	42009052003
42009052014	A0	42009052003
42009052014	A1	00000000000
42009052014	A2	42009052015
42009053003	A0	42009052011
42009053003	A1	42009053004
42009053010	A0	42009053007
42009054001	A0	42009054004
42009054008	A0	42009054004
42009054010	A0	42009054009
42009054011	A0	42009054004
42009054011	A1	42009054013
42009054011	A1	42009054018
42009054013	A0	42009054012
42009054018	A0	42009054012
42009054018	A1	42009054019
42009055001	A1	42009050005
42009055003	A0	42009050005
42009055003	A1	42009055004
42009056002	A1	42009050005
42009056002	A1	42009043019
42009057002	A0	42009057003
42009057007	A0	42009057008
42009057011	A0	42009057008
42009057011	A1	42009057012
42009057015	A0	42009050005
42009058002	A2	42009058003
42009058002	A0	42009058005
42009058009	A0	42009058007
42009058009	A1	42009058008
42009058022	A0	42009058018
42009058022	A1	42009058026
42009058026	A0	42009058018
42009058026	A1	42009058025
42009059001	A0	42009058005
42009059005	A0	42009059004
42009059005	A1	42009059006
42009059009	A0	42009059007
42009059010	A0	42009058005
42009059010	A2	42009059011
42009059010	A1	42009059014
42009059013	A0	42009059004
42009059014	A0	42009059004
42009059014	A1	42009059016
42009060001	A0	42009058005
42009060001	A2	42009060003
42009060004	A0	42009059004
42009060004	A1	42009060007
42009060007	A0	42009060006
42009060007	A1	42009060010
42009060013	A0	42009059004
42009060014	A0	42009060011
42009060014	A1	42009060016
42009061001	A0	42009061004
42009061005	A0	42009061004
42009061005	A1	42009061006
42009061010	A0	42009061007
42009061010	A2	42009061011
42009061010	A1	42009061012
42009061012	A0	42009061004
42009061012	A1	42009061013
42009062001	A0	42009062006
42009062008	A0	42009062007
42009062008	A1	42009062010
42009062014	A0	42009062007
42010001004	A0	42010001006
42010001004	A1	42010001007
42010001010	A0	42010001006
42010001010	A1	42010001011
42010001023	A0	42010001024
42010001023	A1	42010001025
42010001025	A0	42010001006
42010002001	A0	42010001006
42010002013	A1	42010001007
42010002013	A1	42010002016
42010002021	A0	42010002016
42010002021	A1	42010002020
42010003001	A0	42010001007
42010003002	A0	42010001007
42010003003	A0	42010001006
42010003003	A1	42010003004
42010004002	A0	42010001007
42010004002	A1	42010004003
42010004013	A0	42010001007
42010004013	A1	42010004009
42010005005	A0	42010001007
42010005008	A0	42010001007
42010006007	A0	42010006011
42010006018	A0	42010006011
42010007006	A0	42010001007
42010007007	A0	42010001007
42010007007	A1	42010007010
42010007009	A0	42010001007
42010007009	A1	42010007010
42010007021	A0	42010001007
42010008006	A0	42010001007
42010008008	A0	00000000000
42010008008	A1	42010008009
42010008010	A0	42010001007
42010008010	A1	42010008012
42010008012	A1	00000000000
42010008012	A2	42010008013
42010009002	A0	42010001007
42010009002	A1	42010009006
42010009008	A0	42010001007
42010009008	A2	42010009009
42010009010	A0	42010009014
42010010006	A0	42010001007
42010010009	A0	00000000000
42010010009	A1	42010010010
42010010011	A0	42010001007
42010010016	A0	42010001007
42010011005	A1	42010011003
42010011005	A2	42010011006
42010011014	A0	42010001007
42010011014	A1	42010011003
42010011014	A2	42010011015
42010011018	A0	00000000000
42010011018	A1	42010011017
42010011020	A0	42010011022
42010012001	A0	42010001006
42010012001	A2	42010012002
42010012010	A0	00000000000
42010013013	A1	42010013015
42010013017	A0	42010013015
42010013026	A0	42010013010
42010013026	A0	42010013012
42010013027	A0	42010013010
42010013027	A0	42010013012
42010014006	A0	00000000000
42010015007	A1	42010015002
42010015011	A0	42010015003
42010016002	A0	00000000000
42010016002	A1	42010016003
